datetime,date_only,hourly_demand,hourly_average_price,ontario_avg_temp_c,cold_stress,heat_stress,temp_stress_type
2019-04-20 06:00:00,2019-04-20,12179000,-3.0,6.220000000000001,0,0,none
2019-04-20 07:00:00,2019-04-20,12926000,-1.33,6.220000000000001,0,0,none
2019-04-20 08:00:00,2019-04-20,13686000,0.0,6.220000000000001,0,0,none
2019-04-20 09:00:00,2019-04-20,14235000,0.0,6.220000000000001,0,0,none
2019-04-20 10:00:00,2019-04-20,14391000,0.0,6.220000000000001,0,0,none
2019-04-20 11:00:00,2019-04-20,14415000,4.17,6.220000000000001,0,0,none
2019-04-20 12:00:00,2019-04-20,14269000,3.69,6.220000000000001,0,0,none
2019-04-20 13:00:00,2019-04-20,14163000,0.0,6.220000000000001,0,0,none
2019-04-20 14:00:00,2019-04-20,14255000,8.68,6.220000000000001,0,0,none
2019-04-20 15:00:00,2019-04-20,14724000,8.39,6.220000000000001,0,0,none
2019-04-20 16:00:00,2019-04-20,14801000,6.11,6.220000000000001,0,0,none
2019-04-20 17:00:00,2019-04-20,14485000,5.8,6.220000000000001,0,0,none
2019-04-20 18:00:00,2019-04-20,14579000,12.28,6.220000000000001,0,0,none
2019-04-20 19:00:00,2019-04-20,14887000,105.21,6.220000000000001,0,0,none
2019-04-20 20:00:00,2019-04-20,14657000,71.48,6.220000000000001,0,0,none
2019-04-20 21:00:00,2019-04-20,14016000,13.81,6.220000000000001,0,0,none
2019-04-20 22:00:00,2019-04-20,13241000,10.94,6.220000000000001,0,0,none
2019-04-20 23:00:00,2019-04-20,12572000,7.99,6.220000000000001,0,0,none
2019-04-21 00:00:00,2019-04-21,12086000,13.33,9.125,0,0,none
2019-04-21 01:00:00,2019-04-21,11887000,7.25,9.125,0,0,none
2019-04-21 02:00:00,2019-04-21,11706000,9.71,9.125,0,0,none
2019-04-21 03:00:00,2019-04-21,11603000,5.8,9.125,0,0,none
2019-04-21 04:00:00,2019-04-21,11682000,5.21,9.125,0,0,none
2019-04-21 05:00:00,2019-04-21,11894000,13.34,9.125,0,0,none
2019-04-21 06:00:00,2019-04-21,12350000,13.34,9.125,0,0,none
2019-04-21 07:00:00,2019-04-21,12990000,9.24,9.125,0,0,none
2019-04-21 08:00:00,2019-04-21,13283000,7.99,9.125,0,0,none
2019-04-21 09:00:00,2019-04-21,13464000,11.97,9.125,0,0,none
2019-04-21 10:00:00,2019-04-21,13539000,5.82,9.125,0,0,none
2019-04-21 11:00:00,2019-04-21,13218000,13.33,9.125,0,0,none
2019-04-21 12:00:00,2019-04-21,13002000,8.45,9.125,0,0,none
2019-04-21 13:00:00,2019-04-21,12632000,5.69,9.125,0,0,none
2019-04-21 14:00:00,2019-04-21,12685000,5.57,9.125,0,0,none
2019-04-21 15:00:00,2019-04-21,12886000,5.81,9.125,0,0,none
2019-04-21 16:00:00,2019-04-21,13374000,6.0,9.125,0,0,none
2019-04-21 17:00:00,2019-04-21,13511000,12.7,9.125,0,0,none
2019-04-21 18:00:00,2019-04-21,13566000,13.1,9.125,0,0,none
2019-04-21 19:00:00,2019-04-21,13668000,15.71,9.125,0,0,none
2019-04-21 20:00:00,2019-04-21,13998000,14.78,9.125,0,0,none
2019-04-21 21:00:00,2019-04-21,13386000,10.93,9.125,0,0,none
2019-04-21 22:00:00,2019-04-21,12774000,7.86,9.125,0,0,none
2019-04-21 23:00:00,2019-04-21,12238000,6.76,9.125,0,0,none
2019-04-22 00:00:00,2019-04-22,11960000,6.65,9.06,0,0,none
2019-04-22 01:00:00,2019-04-22,12023000,5.82,9.06,0,0,none
2019-04-22 02:00:00,2019-04-22,11603000,11.57,9.06,0,0,none
2019-04-22 03:00:00,2019-04-22,11661000,5.81,9.06,0,0,none
2019-04-22 04:00:00,2019-04-22,12189000,6.48,9.06,0,0,none
2019-04-22 05:00:00,2019-04-22,13163000,7.82,9.06,0,0,none
2019-04-22 06:00:00,2019-04-22,14180000,9.62,9.06,0,0,none
2019-04-22 07:00:00,2019-04-22,14896000,10.24,9.06,0,0,none
2019-04-22 08:00:00,2019-04-22,14804000,6.66,9.06,0,0,none
2019-04-22 09:00:00,2019-04-22,14514000,5.86,9.06,0,0,none
2019-04-22 10:00:00,2019-04-22,14223000,5.1,9.06,0,0,none
2019-04-22 11:00:00,2019-04-22,13999000,5.68,9.06,0,0,none
2019-04-22 12:00:00,2019-04-22,13619000,4.52,9.06,0,0,none
2019-04-22 13:00:00,2019-04-22,13447000,5.77,9.06,0,0,none
2019-04-22 14:00:00,2019-04-22,13369000,5.75,9.06,0,0,none
2019-04-22 15:00:00,2019-04-22,13764000,4.41,9.06,0,0,none
2019-04-22 16:00:00,2019-04-22,14171000,5.77,9.06,0,0,none
2019-04-22 17:00:00,2019-04-22,14507000,5.72,9.06,0,0,none
2019-04-22 18:00:00,2019-04-22,14936000,10.82,9.06,0,0,none
2019-04-22 19:00:00,2019-04-22,15891000,14.44,9.06,0,0,none
2019-04-22 20:00:00,2019-04-22,14976000,4.41,9.06,0,0,none
2019-04-22 21:00:00,2019-04-22,13851000,2.38,9.06,0,0,none
2019-04-22 22:00:00,2019-04-22,12775000,1.91,9.06,0,0,none
2019-04-22 23:00:00,2019-04-22,12080000,0.0,9.06,0,0,none
2019-04-23 00:00:00,2019-04-23,11819000,0.0,9.580000000000002,0,0,none
2019-04-23 01:00:00,2019-04-23,11522000,0.0,9.580000000000002,0,0,none
2019-04-23 02:00:00,2019-04-23,11396000,0.0,9.580000000000002,0,0,none
2019-04-23 03:00:00,2019-04-23,11534000,0.0,9.580000000000002,0,0,none
2019-04-23 04:00:00,2019-04-23,11972000,0.0,9.580000000000002,0,0,none
2019-04-23 05:00:00,2019-04-23,13076000,0.0,9.580000000000002,0,0,none
2019-04-23 06:00:00,2019-04-23,14165000,0.0,9.580000000000002,0,0,none
2019-04-23 07:00:00,2019-04-23,14496000,0.0,9.580000000000002,0,0,none
2019-04-23 08:00:00,2019-04-23,14426000,0.0,9.580000000000002,0,0,none
2019-04-23 09:00:00,2019-04-23,14389000,0.0,9.580000000000002,0,0,none
2019-04-23 10:00:00,2019-04-23,14354000,0.0,9.580000000000002,0,0,none
2019-04-23 11:00:00,2019-04-23,14194000,0.0,9.580000000000002,0,0,none
2019-04-23 12:00:00,2019-04-23,14356000,0.0,9.580000000000002,0,0,none
2019-04-23 13:00:00,2019-04-23,14541000,0.0,9.580000000000002,0,0,none
2019-04-23 14:00:00,2019-04-23,14656000,0.0,9.580000000000002,0,0,none
2019-04-23 15:00:00,2019-04-23,15144000,0.0,9.580000000000002,0,0,none
2019-04-23 16:00:00,2019-04-23,15292000,0.0,9.580000000000002,0,0,none
2019-04-23 17:00:00,2019-04-23,15197000,0.0,9.580000000000002,0,0,none
2019-04-23 18:00:00,2019-04-23,15480000,0.0,9.580000000000002,0,0,none
2019-04-23 19:00:00,2019-04-23,15925000,5.96,9.580000000000002,0,0,none
2019-04-23 20:00:00,2019-04-23,15586000,5.91,9.580000000000002,0,0,none
2019-04-23 21:00:00,2019-04-23,14328000,1.91,9.580000000000002,0,0,none
2019-04-23 22:00:00,2019-04-23,13230000,3.84,9.580000000000002,0,0,none
2019-04-23 23:00:00,2019-04-23,12605000,0.0,9.580000000000002,0,0,none
2019-04-24 00:00:00,2019-04-24,12072000,0.0,6.6,0,0,none
2019-04-24 01:00:00,2019-04-24,11955000,0.0,6.6,0,0,none
2019-04-24 02:00:00,2019-04-24,11919000,0.0,6.6,0,0,none
2019-04-24 03:00:00,2019-04-24,12133000,0.0,6.6,0,0,none
2019-04-24 04:00:00,2019-04-24,12729000,3.38,6.6,0,0,none
2019-04-24 05:00:00,2019-04-24,13960000,10.06,6.6,0,0,none
2019-04-24 06:00:00,2019-04-24,15353000,80.12,6.6,0,0,none
2019-04-24 07:00:00,2019-04-24,15679000,32.41,6.6,0,0,none
2019-04-24 08:00:00,2019-04-24,15493000,14.35,6.6,0,0,none
2019-04-24 09:00:00,2019-04-24,15218000,14.36,6.6,0,0,none
2019-04-24 10:00:00,2019-04-24,14951000,11.65,6.6,0,0,none
2019-04-24 11:00:00,2019-04-24,14755000,12.36,6.6,0,0,none
2019-04-24 12:00:00,2019-04-24,14716000,14.35,6.6,0,0,none
2019-04-24 13:00:00,2019-04-24,14579000,7.94,6.6,0,0,none
2019-04-24 14:00:00,2019-04-24,14360000,5.94,6.6,0,0,none
2019-04-24 15:00:00,2019-04-24,14719000,5.13,6.6,0,0,none
2019-04-24 16:00:00,2019-04-24,15064000,9.47,6.6,0,0,none
2019-04-24 17:00:00,2019-04-24,15233000,14.35,6.6,0,0,none
2019-04-24 18:00:00,2019-04-24,15546000,14.8,6.6,0,0,none
2019-04-24 19:00:00,2019-04-24,16074000,27.77,6.6,0,0,none
2019-04-24 20:00:00,2019-04-24,15940000,14.71,6.6,0,0,none
2019-04-24 21:00:00,2019-04-24,14827000,10.95,6.6,0,0,none
2019-04-24 22:00:00,2019-04-24,13735000,8.03,6.6,0,0,none
2019-04-24 23:00:00,2019-04-24,12926000,5.76,6.6,0,0,none
2019-04-25 00:00:00,2019-04-25,12495000,11.0,9.06,0,0,none
2019-04-25 01:00:00,2019-04-25,12253000,8.75,9.06,0,0,none
2019-04-25 02:00:00,2019-04-25,12316000,14.31,9.06,0,0,none
2019-04-25 03:00:00,2019-04-25,12498000,14.32,9.06,0,0,none
2019-04-25 04:00:00,2019-04-25,13075000,5.85,9.06,0,0,none
2019-04-25 05:00:00,2019-04-25,14090000,8.78,9.06,0,0,none
2019-04-25 06:00:00,2019-04-25,15158000,10.88,9.06,0,0,none
2019-04-25 07:00:00,2019-04-25,15252000,5.98,9.06,0,0,none
2019-04-25 08:00:00,2019-04-25,14905000,12.25,9.06,0,0,none
2019-04-25 09:00:00,2019-04-25,14526000,7.39,9.06,0,0,none
2019-04-25 10:00:00,2019-04-25,14279000,13.68,9.06,0,0,none
2019-04-25 11:00:00,2019-04-25,14172000,6.7,9.06,0,0,none
2019-04-25 12:00:00,2019-04-25,14174000,5.92,9.06,0,0,none
2019-04-25 13:00:00,2019-04-25,13998000,5.77,9.06,0,0,none
2019-04-25 14:00:00,2019-04-25,13915000,6.16,9.06,0,0,none
2019-04-25 15:00:00,2019-04-25,14394000,10.85,9.06,0,0,none
2019-04-25 16:00:00,2019-04-25,14816000,14.34,9.06,0,0,none
2019-04-25 17:00:00,2019-04-25,15056000,13.64,9.06,0,0,none
2019-04-25 18:00:00,2019-04-25,15409000,13.65,9.06,0,0,none
2019-04-25 19:00:00,2019-04-25,15942000,10.2,9.06,0,0,none
2019-04-25 20:00:00,2019-04-25,15458000,8.02,9.06,0,0,none
2019-04-25 21:00:00,2019-04-25,14318000,4.36,9.06,0,0,none
2019-04-25 22:00:00,2019-04-25,13301000,4.03,9.06,0,0,none
2019-04-25 23:00:00,2019-04-25,12536000,0.47,9.06,0,0,none
2019-04-26 00:00:00,2019-04-26,12038000,0.47,8.049999999999999,0,0,none
2019-04-26 01:00:00,2019-04-26,11770000,0.0,8.049999999999999,0,0,none
2019-04-26 02:00:00,2019-04-26,11714000,0.0,8.049999999999999,0,0,none
2019-04-26 03:00:00,2019-04-26,11839000,0.0,8.049999999999999,0,0,none
2019-04-26 04:00:00,2019-04-26,12340000,0.0,8.049999999999999,0,0,none
2019-04-26 05:00:00,2019-04-26,13450000,0.1,8.049999999999999,0,0,none
2019-04-26 06:00:00,2019-04-26,14883000,0.0,8.049999999999999,0,0,none
2019-04-26 07:00:00,2019-04-26,15451000,0.0,8.049999999999999,0,0,none
2019-04-26 08:00:00,2019-04-26,15680000,0.0,8.049999999999999,0,0,none
2019-04-26 09:00:00,2019-04-26,15751000,0.0,8.049999999999999,0,0,none
2019-04-26 10:00:00,2019-04-26,15678000,0.0,8.049999999999999,0,0,none
2019-04-26 11:00:00,2019-04-26,15420000,0.0,8.049999999999999,0,0,none
2019-04-26 12:00:00,2019-04-26,15275000,0.0,8.049999999999999,0,0,none
2019-04-26 13:00:00,2019-04-26,15203000,0.0,8.049999999999999,0,0,none
2019-04-26 14:00:00,2019-04-26,15087000,0.0,8.049999999999999,0,0,none
2019-04-26 15:00:00,2019-04-26,15319000,0.0,8.049999999999999,0,0,none
2019-04-26 16:00:00,2019-04-26,15571000,0.0,8.049999999999999,0,0,none
2019-04-26 17:00:00,2019-04-26,15433000,0.0,8.049999999999999,0,0,none
2019-04-26 18:00:00,2019-04-26,15352000,1.97,8.049999999999999,0,0,none
2019-04-26 19:00:00,2019-04-26,15700000,3.77,8.049999999999999,0,0,none
2019-04-26 20:00:00,2019-04-26,15259000,0.0,8.049999999999999,0,0,none
2019-04-26 21:00:00,2019-04-26,14200000,0.0,8.049999999999999,0,0,none
2019-04-26 22:00:00,2019-04-26,13126000,-0.01,8.049999999999999,0,0,none
2019-04-26 23:00:00,2019-04-26,12377000,0.0,8.049999999999999,0,0,none
2019-04-27 00:00:00,2019-04-27,12014000,0.0,3.5200000000000005,0,0,none
2019-04-27 01:00:00,2019-04-27,11815000,0.0,3.5200000000000005,0,0,none
2019-04-27 02:00:00,2019-04-27,11674000,0.0,3.5200000000000005,0,0,none
2019-04-27 03:00:00,2019-04-27,11716000,0.0,3.5200000000000005,0,0,none
2019-04-27 04:00:00,2019-04-27,11984000,0.0,3.5200000000000005,0,0,none
2019-04-27 05:00:00,2019-04-27,12535000,0.0,3.5200000000000005,0,0,none
2019-04-27 06:00:00,2019-04-27,13271000,0.0,3.5200000000000005,0,0,none
2019-04-27 07:00:00,2019-04-27,14034000,0.0,3.5200000000000005,0,0,none
2019-04-27 08:00:00,2019-04-27,14515000,3.2,3.5200000000000005,0,0,none
2019-04-27 09:00:00,2019-04-27,14503000,6.97,3.5200000000000005,0,0,none
2019-04-27 10:00:00,2019-04-27,14461000,5.86,3.5200000000000005,0,0,none
2019-04-27 11:00:00,2019-04-27,14238000,9.3,3.5200000000000005,0,0,none
2019-04-27 12:00:00,2019-04-27,14019000,14.35,3.5200000000000005,0,0,none
2019-04-27 13:00:00,2019-04-27,13776000,14.39,3.5200000000000005,0,0,none
2019-04-27 14:00:00,2019-04-27,13667000,20.73,3.5200000000000005,0,0,none
2019-04-27 15:00:00,2019-04-27,13848000,14.37,3.5200000000000005,0,0,none
2019-04-27 16:00:00,2019-04-27,14128000,2.77,3.5200000000000005,0,0,none
2019-04-27 17:00:00,2019-04-27,14307000,6.77,3.5200000000000005,0,0,none
2019-04-27 18:00:00,2019-04-27,14465000,5.67,3.5200000000000005,0,0,none
2019-04-27 19:00:00,2019-04-27,14764000,11.57,3.5200000000000005,0,0,none
2019-04-27 20:00:00,2019-04-27,14842000,14.33,3.5200000000000005,0,0,none
2019-04-27 21:00:00,2019-04-27,14210000,20.68,3.5200000000000005,0,0,none
2019-04-27 22:00:00,2019-04-27,13543000,26.17,3.5200000000000005,0,0,none
2019-04-27 23:00:00,2019-04-27,12896000,67.91,3.5200000000000005,0,0,none
2019-04-28 00:00:00,2019-04-28,12439000,10.84,4.699999999999999,0,0,none
2019-04-28 01:00:00,2019-04-28,12206000,3.24,4.699999999999999,0,0,none
2019-04-28 02:00:00,2019-04-28,11901000,-1.88,4.699999999999999,0,0,none
2019-04-28 03:00:00,2019-04-28,11716000,0.0,4.699999999999999,0,0,none
2019-04-28 04:00:00,2019-04-28,11884000,4.72,4.699999999999999,0,0,none
2019-04-28 05:00:00,2019-04-28,12378000,12.42,4.699999999999999,0,0,none
2019-04-28 06:00:00,2019-04-28,12668000,5.69,4.699999999999999,0,0,none
2019-04-28 07:00:00,2019-04-28,12886000,1.26,4.699999999999999,0,0,none
2019-04-28 08:00:00,2019-04-28,12702000,0.0,4.699999999999999,0,0,none
2019-04-28 09:00:00,2019-04-28,12469000,0.0,4.699999999999999,0,0,none
2019-04-28 10:00:00,2019-04-28,12344000,0.0,4.699999999999999,0,0,none
2019-04-28 11:00:00,2019-04-28,12335000,5.76,4.699999999999999,0,0,none
2019-04-28 12:00:00,2019-04-28,12281000,2.4,4.699999999999999,0,0,none
2019-04-28 13:00:00,2019-04-28,12153000,1.81,4.699999999999999,0,0,none
2019-04-28 14:00:00,2019-04-28,12050000,0.0,4.699999999999999,0,0,none
2019-04-28 15:00:00,2019-04-28,12568000,0.4,4.699999999999999,0,0,none
2019-04-28 16:00:00,2019-04-28,13374000,5.85,4.699999999999999,0,0,none
2019-04-28 17:00:00,2019-04-28,13942000,5.59,4.699999999999999,0,0,none
2019-04-28 18:00:00,2019-04-28,14187000,6.22,4.699999999999999,0,0,none
2019-04-28 19:00:00,2019-04-28,14798000,30.86,4.699999999999999,0,0,none
2019-04-28 20:00:00,2019-04-28,15004000,44.39,4.699999999999999,0,0,none
2019-04-28 21:00:00,2019-04-28,14093000,15.97,4.699999999999999,0,0,none
2019-04-28 22:00:00,2019-04-28,13360000,16.85,4.699999999999999,0,0,none
2019-04-28 23:00:00,2019-04-28,12619000,9.08,4.699999999999999,0,0,none
2019-04-29 00:00:00,2019-04-29,12356000,2.91,2.66,0,0,none
2019-04-29 01:00:00,2019-04-29,12288000,5.74,2.66,0,0,none
2019-04-29 02:00:00,2019-04-29,12337000,5.77,2.66,0,0,none
2019-04-29 03:00:00,2019-04-29,12460000,10.08,2.66,0,0,none
2019-04-29 04:00:00,2019-04-29,13001000,8.57,2.66,0,0,none
2019-04-29 05:00:00,2019-04-29,14157000,9.36,2.66,0,0,none
2019-04-29 06:00:00,2019-04-29,15011000,0.64,2.66,0,0,none
2019-04-29 07:00:00,2019-04-29,15027000,0.0,2.66,0,0,none
2019-04-29 08:00:00,2019-04-29,14864000,0.62,2.66,0,0,none
2019-04-29 09:00:00,2019-04-29,14789000,0.09,2.66,0,0,none
2019-04-29 10:00:00,2019-04-29,14955000,8.0,2.66,0,0,none
2019-04-29 11:00:00,2019-04-29,15046000,7.69,2.66,0,0,none
2019-04-29 12:00:00,2019-04-29,15138000,10.02,2.66,0,0,none
2019-04-29 13:00:00,2019-04-29,15083000,4.9,2.66,0,0,none
2019-04-29 14:00:00,2019-04-29,15497000,5.78,2.66,0,0,none
2019-04-29 15:00:00,2019-04-29,16132000,16.83,2.66,0,0,none
2019-04-29 16:00:00,2019-04-29,16529000,14.98,2.66,0,0,none
2019-04-29 17:00:00,2019-04-29,16436000,8.93,2.66,0,0,none
2019-04-29 18:00:00,2019-04-29,16813000,13.42,2.66,0,0,none
2019-04-29 19:00:00,2019-04-29,16936000,12.51,2.66,0,0,none
2019-04-29 20:00:00,2019-04-29,16567000,15.66,2.66,0,0,none
2019-04-29 21:00:00,2019-04-29,15582000,22.19,2.66,0,0,none
2019-04-29 22:00:00,2019-04-29,14519000,20.02,2.66,0,0,none
2019-04-29 23:00:00,2019-04-29,13749000,340.82,2.66,0,0,none
2019-04-30 00:00:00,2019-04-30,13223000,8.56,6.02,0,0,none
2019-04-30 01:00:00,2019-04-30,13071000,5.79,6.02,0,0,none
2019-04-30 02:00:00,2019-04-30,12973000,5.75,6.02,0,0,none
2019-04-30 03:00:00,2019-04-30,12944000,8.35,6.02,0,0,none
2019-04-30 04:00:00,2019-04-30,13498000,13.53,6.02,0,0,none
2019-04-30 05:00:00,2019-04-30,14727000,27.8,6.02,0,0,none
2019-04-30 06:00:00,2019-04-30,15883000,82.24,6.02,0,0,none
2019-04-30 07:00:00,2019-04-30,16045000,12.74,6.02,0,0,none
2019-04-30 08:00:00,2019-04-30,15586000,12.18,6.02,0,0,none
2019-04-30 09:00:00,2019-04-30,15180000,5.86,6.02,0,0,none
2019-04-30 10:00:00,2019-04-30,15024000,10.27,6.02,0,0,none
2019-04-30 11:00:00,2019-04-30,15177000,25.27,6.02,0,0,none
2019-04-30 12:00:00,2019-04-30,14973000,18.72,6.02,0,0,none
2019-04-30 13:00:00,2019-04-30,14613000,5.77,6.02,0,0,none
2019-04-30 14:00:00,2019-04-30,14495000,5.87,6.02,0,0,none
2019-04-30 15:00:00,2019-04-30,14693000,5.86,6.02,0,0,none
2019-04-30 16:00:00,2019-04-30,15072000,5.89,6.02,0,0,none
2019-04-30 17:00:00,2019-04-30,15388000,5.91,6.02,0,0,none
2019-04-30 18:00:00,2019-04-30,15738000,11.14,6.02,0,0,none
2019-04-30 19:00:00,2019-04-30,16318000,6.86,6.02,0,0,none
2019-04-30 20:00:00,2019-04-30,15956000,0.0,6.02,0,0,none
2019-04-30 21:00:00,2019-04-30,14973000,7.15,6.02,0,0,none
2019-04-30 22:00:00,2019-04-30,13550000,0.0,6.02,0,0,none
2019-04-30 23:00:00,2019-04-30,12811000,0.0,6.02,0,0,none
2019-05-01 00:00:00,2019-05-01,12430000,0.0,5.4,0,0,none
2019-05-01 01:00:00,2019-05-01,12301000,0.0,5.4,0,0,none
2019-05-01 02:00:00,2019-05-01,12158000,0.0,5.4,0,0,none
2019-05-01 03:00:00,2019-05-01,12338000,0.0,5.4,0,0,none
2019-05-01 04:00:00,2019-05-01,12731000,0.0,5.4,0,0,none
2019-05-01 05:00:00,2019-05-01,13874000,0.47,5.4,0,0,none
2019-05-01 06:00:00,2019-05-01,15127000,2.3,5.4,0,0,none
2019-05-01 07:00:00,2019-05-01,15666000,7.79,5.4,0,0,none
2019-05-01 08:00:00,2019-05-01,15968000,10.98,5.4,0,0,none
2019-05-01 09:00:00,2019-05-01,15871000,5.89,5.4,0,0,none
2019-05-01 10:00:00,2019-05-01,15931000,11.04,5.4,0,0,none
2019-05-01 11:00:00,2019-05-01,15807000,9.14,5.4,0,0,none
2019-05-01 12:00:00,2019-05-01,15984000,5.94,5.4,0,0,none
2019-05-01 13:00:00,2019-05-01,15995000,5.94,5.4,0,0,none
2019-05-01 14:00:00,2019-05-01,15953000,8.28,5.4,0,0,none
2019-05-01 15:00:00,2019-05-01,16451000,19.6,5.4,0,0,none
2019-05-01 16:00:00,2019-05-01,16725000,23.0,5.4,0,0,none
2019-05-01 17:00:00,2019-05-01,16632000,25.25,5.4,0,0,none
2019-05-01 18:00:00,2019-05-01,16716000,59.93,5.4,0,0,none
2019-05-01 19:00:00,2019-05-01,16784000,24.93,5.4,0,0,none
2019-05-01 20:00:00,2019-05-01,16189000,15.23,5.4,0,0,none
2019-05-01 21:00:00,2019-05-01,15046000,11.86,5.4,0,0,none
2019-05-01 22:00:00,2019-05-01,13878000,13.96,5.4,0,0,none
2019-05-01 23:00:00,2019-05-01,13208000,73.92,5.4,0,0,none
2019-05-02 00:00:00,2019-05-02,12755000,150.55,5.7,0,0,none
2019-05-02 01:00:00,2019-05-02,12511000,13.34,5.7,0,0,none
2019-05-02 02:00:00,2019-05-02,12516000,13.33,5.7,0,0,none
2019-05-02 03:00:00,2019-05-02,12629000,12.16,5.7,0,0,none
2019-05-02 04:00:00,2019-05-02,13141000,13.63,5.7,0,0,none
2019-05-02 05:00:00,2019-05-02,14494000,25.33,5.7,0,0,none
2019-05-02 06:00:00,2019-05-02,15914000,26.69,5.7,0,0,none
2019-05-02 07:00:00,2019-05-02,16260000,26.45,5.7,0,0,none
2019-05-02 08:00:00,2019-05-02,15974000,27.18,5.7,0,0,none
2019-05-02 09:00:00,2019-05-02,16036000,27.38,5.7,0,0,none
2019-05-02 10:00:00,2019-05-02,15933000,25.81,5.7,0,0,none
2019-05-02 11:00:00,2019-05-02,15612000,22.59,5.7,0,0,none
2019-05-02 12:00:00,2019-05-02,15072000,13.95,5.7,0,0,none
2019-05-02 13:00:00,2019-05-02,15155000,15.32,5.7,0,0,none
2019-05-02 14:00:00,2019-05-02,14960000,13.35,5.7,0,0,none
2019-05-02 15:00:00,2019-05-02,15189000,12.79,5.7,0,0,none
2019-05-02 16:00:00,2019-05-02,15581000,28.1,5.7,0,0,none
2019-05-02 17:00:00,2019-05-02,15712000,56.86,5.7,0,0,none
2019-05-02 18:00:00,2019-05-02,15898000,45.25,5.7,0,0,none
2019-05-02 19:00:00,2019-05-02,16450000,71.24,5.7,0,0,none
2019-05-02 20:00:00,2019-05-02,16074000,21.52,5.7,0,0,none
2019-05-02 21:00:00,2019-05-02,15048000,29.05,5.7,0,0,none
2019-05-02 22:00:00,2019-05-02,13909000,28.73,5.7,0,0,none
2019-05-02 23:00:00,2019-05-02,13058000,14.41,5.7,0,0,none
2019-05-03 00:00:00,2019-05-03,12620000,13.33,7.580000000000001,0,0,none
2019-05-03 01:00:00,2019-05-03,12436000,13.34,7.580000000000001,0,0,none
2019-05-03 02:00:00,2019-05-03,12439000,13.34,7.580000000000001,0,0,none
2019-05-03 03:00:00,2019-05-03,12520000,9.68,7.580000000000001,0,0,none
2019-05-03 04:00:00,2019-05-03,13131000,17.31,7.580000000000001,0,0,none
2019-05-03 05:00:00,2019-05-03,14278000,27.8,7.580000000000001,0,0,none
2019-05-03 06:00:00,2019-05-03,15500000,22.31,7.580000000000001,0,0,none
2019-05-03 07:00:00,2019-05-03,15898000,16.45,7.580000000000001,0,0,none
2019-05-03 08:00:00,2019-05-03,15828000,13.39,7.580000000000001,0,0,none
2019-05-03 09:00:00,2019-05-03,15814000,14.15,7.580000000000001,0,0,none
2019-05-03 10:00:00,2019-05-03,15549000,14.18,7.580000000000001,0,0,none
2019-05-03 11:00:00,2019-05-03,15551000,13.34,7.580000000000001,0,0,none
2019-05-03 12:00:00,2019-05-03,15423000,7.77,7.580000000000001,0,0,none
2019-05-03 13:00:00,2019-05-03,14974000,5.88,7.580000000000001,0,0,none
2019-05-03 14:00:00,2019-05-03,14936000,5.89,7.580000000000001,0,0,none
2019-05-03 15:00:00,2019-05-03,15066000,9.69,7.580000000000001,0,0,none
2019-05-03 16:00:00,2019-05-03,15274000,16.24,7.580000000000001,0,0,none
2019-05-03 17:00:00,2019-05-03,15447000,14.28,7.580000000000001,0,0,none
2019-05-03 18:00:00,2019-05-03,15496000,6.42,7.580000000000001,0,0,none
2019-05-03 19:00:00,2019-05-03,15877000,14.41,7.580000000000001,0,0,none
2019-05-03 20:00:00,2019-05-03,15538000,11.63,7.580000000000001,0,0,none
2019-05-03 21:00:00,2019-05-03,14648000,9.68,7.580000000000001,0,0,none
2019-05-03 22:00:00,2019-05-03,13646000,9.68,7.580000000000001,0,0,none
2019-05-03 23:00:00,2019-05-03,12845000,7.76,7.580000000000001,0,0,none
2019-05-04 00:00:00,2019-05-04,12261000,14.37,9.74,0,0,none
2019-05-04 01:00:00,2019-05-04,12053000,18.62,9.74,0,0,none
2019-05-04 02:00:00,2019-05-04,11934000,15.4,9.74,0,0,none
2019-05-04 03:00:00,2019-05-04,11846000,6.73,9.74,0,0,none
2019-05-04 04:00:00,2019-05-04,12006000,5.85,9.74,0,0,none
2019-05-04 05:00:00,2019-05-04,12345000,10.24,9.74,0,0,none
2019-05-04 06:00:00,2019-05-04,13028000,28.0,9.74,0,0,none
2019-05-04 07:00:00,2019-05-04,13872000,131.14,9.74,0,0,none
2019-05-04 08:00:00,2019-05-04,14190000,26.09,9.74,0,0,none
2019-05-04 09:00:00,2019-05-04,14251000,20.67,9.74,0,0,none
2019-05-04 10:00:00,2019-05-04,14295000,19.73,9.74,0,0,none
2019-05-04 11:00:00,2019-05-04,14071000,18.47,9.74,0,0,none
2019-05-04 12:00:00,2019-05-04,13666000,16.61,9.74,0,0,none
2019-05-04 13:00:00,2019-05-04,13298000,15.06,9.74,0,0,none
2019-05-04 14:00:00,2019-05-04,13172000,15.36,9.74,0,0,none
2019-05-04 15:00:00,2019-05-04,13336000,14.53,9.74,0,0,none
2019-05-04 16:00:00,2019-05-04,13657000,15.19,9.74,0,0,none
2019-05-04 17:00:00,2019-05-04,13927000,21.42,9.74,0,0,none
2019-05-04 18:00:00,2019-05-04,14074000,15.49,9.74,0,0,none
2019-05-04 19:00:00,2019-05-04,14280000,18.79,9.74,0,0,none
2019-05-04 20:00:00,2019-05-04,14304000,16.69,9.74,0,0,none
