hourly_demand,hourly_average_price,datetime,date_only,ontario_avg_temp_c,cold_stress,heat_stress,temp_stress_type
15724000,5.89,2019-06-30 20:00:00,2019-06-30,18.62,0,0,none
15154000,6.52,2019-06-30 21:00:00,2019-06-30,18.62,0,0,none
14215000,5.34,2019-06-30 22:00:00,2019-06-30,18.62,0,0,none
13339000,1.45,2019-06-30 23:00:00,2019-06-30,18.62,0,0,none
12615000,-4.2,2019-07-01 00:00:00,2019-07-01,20.66,0,0,none
12112000,-1.9,2019-07-01 01:00:00,2019-07-01,20.66,0,0,none
11786000,-4.13,2019-07-01 02:00:00,2019-07-01,20.66,0,0,none
11635000,-4.23,2019-07-01 03:00:00,2019-07-01,20.66,0,0,none
11565000,-4.22,2019-07-01 04:00:00,2019-07-01,20.66,0,0,none
11581000,-4.16,2019-07-01 05:00:00,2019-07-01,20.66,0,0,none
11980000,-3.6,2019-07-01 06:00:00,2019-07-01,20.66,0,0,none
12539000,-3.99,2019-07-01 07:00:00,2019-07-01,20.66,0,0,none
13357000,-4.07,2019-07-01 08:00:00,2019-07-01,20.66,0,0,none
14112000,-3.1,2019-07-01 09:00:00,2019-07-01,20.66,0,0,none
14750000,-1.77,2019-07-01 10:00:00,2019-07-01,20.66,0,0,none
15174000,5.86,2019-07-01 11:00:00,2019-07-01,20.66,0,0,none
15508000,4.2,2019-07-01 12:00:00,2019-07-01,20.66,0,0,none
15817000,5.73,2019-07-01 13:00:00,2019-07-01,20.66,0,0,none
16144000,5.63,2019-07-01 14:00:00,2019-07-01,20.66,0,0,none
16997000,9.42,2019-07-01 15:00:00,2019-07-01,20.66,0,0,none
17909000,22.08,2019-07-01 16:00:00,2019-07-01,20.66,0,0,none
18313000,20.47,2019-07-01 17:00:00,2019-07-01,20.66,0,0,none
18384000,22.17,2019-07-01 18:00:00,2019-07-01,20.66,0,0,none
17650000,13.1,2019-07-01 19:00:00,2019-07-01,20.66,0,0,none
17494000,10.69,2019-07-01 20:00:00,2019-07-01,20.66,0,0,none
16574000,7.06,2019-07-01 21:00:00,2019-07-01,20.66,0,0,none
15808000,10.13,2019-07-01 22:00:00,2019-07-01,20.66,0,0,none
14945000,11.62,2019-07-01 23:00:00,2019-07-01,20.66,0,0,none
13864000,2.42,2019-07-02 00:00:00,2019-07-02,21.825000000000003,0,0,none
13314000,-0.5,2019-07-02 01:00:00,2019-07-02,21.825000000000003,0,0,none
12977000,0.39,2019-07-02 02:00:00,2019-07-02,21.825000000000003,0,0,none
12970000,-0.56,2019-07-02 03:00:00,2019-07-02,21.825000000000003,0,0,none
13471000,1.97,2019-07-02 04:00:00,2019-07-02,21.825000000000003,0,0,none
14546000,4.68,2019-07-02 05:00:00,2019-07-02,21.825000000000003,0,0,none
15879000,8.1,2019-07-02 06:00:00,2019-07-02,21.825000000000003,0,0,none
16848000,13.57,2019-07-02 07:00:00,2019-07-02,21.825000000000003,0,0,none
17272000,17.41,2019-07-02 08:00:00,2019-07-02,21.825000000000003,0,0,none
17822000,21.87,2019-07-02 09:00:00,2019-07-02,21.825000000000003,0,0,none
18468000,21.88,2019-07-02 10:00:00,2019-07-02,21.825000000000003,0,0,none
18415000,21.7,2019-07-02 11:00:00,2019-07-02,21.825000000000003,0,0,none
18570000,21.87,2019-07-02 12:00:00,2019-07-02,21.825000000000003,0,0,none
19125000,23.67,2019-07-02 13:00:00,2019-07-02,21.825000000000003,0,0,none
19503000,25.14,2019-07-02 14:00:00,2019-07-02,21.825000000000003,0,0,none
20073000,24.42,2019-07-02 15:00:00,2019-07-02,21.825000000000003,0,0,none
20255000,24.34,2019-07-02 16:00:00,2019-07-02,21.825000000000003,0,0,none
20069000,24.15,2019-07-02 17:00:00,2019-07-02,21.825000000000003,0,0,none
19931000,23.1,2019-07-02 18:00:00,2019-07-02,21.825000000000003,0,0,none
19635000,21.68,2019-07-02 19:00:00,2019-07-02,21.825000000000003,0,0,none
19301000,20.35,2019-07-02 20:00:00,2019-07-02,21.825000000000003,0,0,none
18192000,25.32,2019-07-02 21:00:00,2019-07-02,21.825000000000003,0,0,none
16562000,21.52,2019-07-02 22:00:00,2019-07-02,21.825000000000003,0,0,none
15293000,13.66,2019-07-02 23:00:00,2019-07-02,21.825000000000003,0,0,none
14434000,10.84,2019-07-03 00:00:00,2019-07-03,22.58,0,0,none
13830000,11.48,2019-07-03 01:00:00,2019-07-03,22.58,0,0,none
13435000,11.48,2019-07-03 02:00:00,2019-07-03,22.58,0,0,none
13360000,12.71,2019-07-03 03:00:00,2019-07-03,22.58,0,0,none
13708000,4.56,2019-07-03 04:00:00,2019-07-03,22.58,0,0,none
14610000,15.89,2019-07-03 05:00:00,2019-07-03,22.58,0,0,none
15927000,16.17,2019-07-03 06:00:00,2019-07-03,22.58,0,0,none
16889000,17.41,2019-07-03 07:00:00,2019-07-03,22.58,0,0,none
17638000,18.95,2019-07-03 08:00:00,2019-07-03,22.58,0,0,none
18401000,21.0,2019-07-03 09:00:00,2019-07-03,22.58,0,0,none
18871000,21.97,2019-07-03 10:00:00,2019-07-03,22.58,0,0,none
19267000,23.88,2019-07-03 11:00:00,2019-07-03,22.58,0,0,none
19800000,24.33,2019-07-03 12:00:00,2019-07-03,22.58,0,0,none
20131000,24.32,2019-07-03 13:00:00,2019-07-03,22.58,0,0,none
20337000,24.4,2019-07-03 14:00:00,2019-07-03,22.58,0,0,none
20526000,24.33,2019-07-03 15:00:00,2019-07-03,22.58,0,0,none
20722000,24.13,2019-07-03 16:00:00,2019-07-03,22.58,0,0,none
20784000,24.33,2019-07-03 17:00:00,2019-07-03,22.58,0,0,none
20681000,24.33,2019-07-03 18:00:00,2019-07-03,22.58,0,0,none
20341000,24.24,2019-07-03 19:00:00,2019-07-03,22.58,0,0,none
20020000,24.1,2019-07-03 20:00:00,2019-07-03,22.58,0,0,none
19112000,25.2,2019-07-03 21:00:00,2019-07-03,22.58,0,0,none
17459000,19.38,2019-07-03 22:00:00,2019-07-03,22.58,0,0,none
15910000,14.8,2019-07-03 23:00:00,2019-07-03,22.58,0,0,none
14861000,10.03,2019-07-04 00:00:00,2019-07-04,22.92,0,0,none
14158000,10.49,2019-07-04 01:00:00,2019-07-04,22.92,0,0,none
13639000,10.98,2019-07-04 02:00:00,2019-07-04,22.92,0,0,none
13443000,5.21,2019-07-04 03:00:00,2019-07-04,22.92,0,0,none
13651000,5.65,2019-07-04 04:00:00,2019-07-04,22.92,0,0,none
14456000,10.61,2019-07-04 05:00:00,2019-07-04,22.92,0,0,none
15973000,5.28,2019-07-04 06:00:00,2019-07-04,22.92,0,0,none
17220000,14.5,2019-07-04 07:00:00,2019-07-04,22.92,0,0,none
17962000,20.2,2019-07-04 08:00:00,2019-07-04,22.92,0,0,none
18777000,21.84,2019-07-04 09:00:00,2019-07-04,22.92,0,0,none
19365000,22.57,2019-07-04 10:00:00,2019-07-04,22.92,0,0,none
19851000,24.22,2019-07-04 11:00:00,2019-07-04,22.92,0,0,none
20290000,24.24,2019-07-04 12:00:00,2019-07-04,22.92,0,0,none
20650000,24.99,2019-07-04 13:00:00,2019-07-04,22.92,0,0,none
20980000,24.36,2019-07-04 14:00:00,2019-07-04,22.92,0,0,none
21236000,24.24,2019-07-04 15:00:00,2019-07-04,22.92,0,0,none
21371000,25.14,2019-07-04 16:00:00,2019-07-04,22.92,0,0,none
21423000,24.26,2019-07-04 17:00:00,2019-07-04,22.92,0,0,none
21357000,26.21,2019-07-04 18:00:00,2019-07-04,22.92,0,0,none
21105000,23.29,2019-07-04 19:00:00,2019-07-04,22.92,0,0,none
20628000,24.19,2019-07-04 20:00:00,2019-07-04,22.92,0,0,none
19871000,23.14,2019-07-04 21:00:00,2019-07-04,22.92,0,0,none
18339000,21.31,2019-07-04 22:00:00,2019-07-04,22.92,0,0,none
16859000,20.27,2019-07-04 23:00:00,2019-07-04,22.92,0,0,none
15757000,16.28,2019-07-05 00:00:00,2019-07-05,24.98,0,1,heat
15089000,2.49,2019-07-05 01:00:00,2019-07-05,24.98,0,1,heat
14589000,2.17,2019-07-05 02:00:00,2019-07-05,24.98,0,1,heat
14433000,4.75,2019-07-05 03:00:00,2019-07-05,24.98,0,1,heat
14559000,1.11,2019-07-05 04:00:00,2019-07-05,24.98,0,1,heat
15340000,1.97,2019-07-05 05:00:00,2019-07-05,24.98,0,1,heat
16950000,19.59,2019-07-05 06:00:00,2019-07-05,24.98,0,1,heat
18702000,21.64,2019-07-05 07:00:00,2019-07-05,24.98,0,1,heat
19881000,28.11,2019-07-05 08:00:00,2019-07-05,24.98,0,1,heat
20721000,32.64,2019-07-05 09:00:00,2019-07-05,24.98,0,1,heat
21262000,28.72,2019-07-05 10:00:00,2019-07-05,24.98,0,1,heat
21484000,27.24,2019-07-05 11:00:00,2019-07-05,24.98,0,1,heat
21473000,24.05,2019-07-05 12:00:00,2019-07-05,24.98,0,1,heat
21355000,25.59,2019-07-05 13:00:00,2019-07-05,24.98,0,1,heat
21229000,28.09,2019-07-05 14:00:00,2019-07-05,24.98,0,1,heat
21449000,40.32,2019-07-05 15:00:00,2019-07-05,24.98,0,1,heat
21716000,32.97,2019-07-05 16:00:00,2019-07-05,24.98,0,1,heat
21507000,27.77,2019-07-05 17:00:00,2019-07-05,24.98,0,1,heat
21171000,30.54,2019-07-05 18:00:00,2019-07-05,24.98,0,1,heat
21038000,28.11,2019-07-05 19:00:00,2019-07-05,24.98,0,1,heat
20756000,32.49,2019-07-05 20:00:00,2019-07-05,24.98,0,1,heat
19886000,28.03,2019-07-05 21:00:00,2019-07-05,24.98,0,1,heat
18427000,20.98,2019-07-05 22:00:00,2019-07-05,24.98,0,1,heat
16944000,20.91,2019-07-05 23:00:00,2019-07-05,24.98,0,1,heat
16158000,31.56,2019-07-06 00:00:00,2019-07-06,21.46,0,0,none
15598000,18.6,2019-07-06 01:00:00,2019-07-06,21.46,0,0,none
15131000,22.8,2019-07-06 02:00:00,2019-07-06,21.46,0,0,none
15004000,22.93,2019-07-06 03:00:00,2019-07-06,21.46,0,0,none
14915000,14.36,2019-07-06 04:00:00,2019-07-06,21.46,0,0,none
14952000,16.66,2019-07-06 05:00:00,2019-07-06,21.46,0,0,none
15780000,17.71,2019-07-06 06:00:00,2019-07-06,21.46,0,0,none
17167000,21.26,2019-07-06 07:00:00,2019-07-06,21.46,0,0,none
18267000,24.9,2019-07-06 08:00:00,2019-07-06,21.46,0,0,none
19173000,25.25,2019-07-06 09:00:00,2019-07-06,21.46,0,0,none
19387000,28.78,2019-07-06 10:00:00,2019-07-06,21.46,0,0,none
19730000,47.43,2019-07-06 11:00:00,2019-07-06,21.46,0,0,none
19675000,47.9,2019-07-06 12:00:00,2019-07-06,21.46,0,0,none
19531000,29.58,2019-07-06 13:00:00,2019-07-06,21.46,0,0,none
19612000,24.5,2019-07-06 14:00:00,2019-07-06,21.46,0,0,none
19873000,25.75,2019-07-06 15:00:00,2019-07-06,21.46,0,0,none
20281000,74.86,2019-07-06 16:00:00,2019-07-06,21.46,0,0,none
20244000,26.05,2019-07-06 17:00:00,2019-07-06,21.46,0,0,none
19858000,23.53,2019-07-06 18:00:00,2019-07-06,21.46,0,0,none
19269000,21.1,2019-07-06 19:00:00,2019-07-06,21.46,0,0,none
18560000,20.75,2019-07-06 20:00:00,2019-07-06,21.46,0,0,none
17746000,18.21,2019-07-06 21:00:00,2019-07-06,21.46,0,0,none
16489000,11.65,2019-07-06 22:00:00,2019-07-06,21.46,0,0,none
15204000,0.48,2019-07-06 23:00:00,2019-07-06,21.46,0,0,none
14245000,-0.37,2019-07-07 00:00:00,2019-07-07,18.9,0,0,none
13435000,-0.5,2019-07-07 01:00:00,2019-07-07,18.9,0,0,none
12842000,-1.26,2019-07-07 02:00:00,2019-07-07,18.9,0,0,none
12630000,-3.0,2019-07-07 03:00:00,2019-07-07,18.9,0,0,none
12505000,-3.0,2019-07-07 04:00:00,2019-07-07,18.9,0,0,none
12476000,-1.32,2019-07-07 05:00:00,2019-07-07,18.9,0,0,none
13022000,-1.87,2019-07-07 06:00:00,2019-07-07,18.9,0,0,none
13771000,-0.2,2019-07-07 07:00:00,2019-07-07,18.9,0,0,none
14419000,2.23,2019-07-07 08:00:00,2019-07-07,18.9,0,0,none
14986000,9.8,2019-07-07 09:00:00,2019-07-07,18.9,0,0,none
15365000,25.74,2019-07-07 10:00:00,2019-07-07,18.9,0,0,none
15718000,20.28,2019-07-07 11:00:00,2019-07-07,18.9,0,0,none
15967000,5.78,2019-07-07 12:00:00,2019-07-07,18.9,0,0,none
15987000,1.6,2019-07-07 13:00:00,2019-07-07,18.9,0,0,none
16094000,5.52,2019-07-07 14:00:00,2019-07-07,18.9,0,0,none
16629000,13.78,2019-07-07 15:00:00,2019-07-07,18.9,0,0,none
17600000,21.89,2019-07-07 16:00:00,2019-07-07,18.9,0,0,none
18188000,22.13,2019-07-07 17:00:00,2019-07-07,18.9,0,0,none
18094000,22.64,2019-07-07 18:00:00,2019-07-07,18.9,0,0,none
17536000,20.58,2019-07-07 19:00:00,2019-07-07,18.9,0,0,none
16788000,20.5,2019-07-07 20:00:00,2019-07-07,18.9,0,0,none
15972000,12.52,2019-07-07 21:00:00,2019-07-07,18.9,0,0,none
14681000,7.49,2019-07-07 22:00:00,2019-07-07,18.9,0,0,none
13566000,4.27,2019-07-07 23:00:00,2019-07-07,18.9,0,0,none
13060000,3.57,2019-07-08 00:00:00,2019-07-08,19.02,0,0,none
12586000,-1.59,2019-07-08 01:00:00,2019-07-08,19.02,0,0,none
12314000,-3.84,2019-07-08 02:00:00,2019-07-08,19.02,0,0,none
12301000,-4.0,2019-07-08 03:00:00,2019-07-08,19.02,0,0,none
12539000,-2.08,2019-07-08 04:00:00,2019-07-08,19.02,0,0,none
13256000,0.27,2019-07-08 05:00:00,2019-07-08,19.02,0,0,none
14470000,13.11,2019-07-08 06:00:00,2019-07-08,19.02,0,0,none
15282000,10.21,2019-07-08 07:00:00,2019-07-08,19.02,0,0,none
15839000,12.95,2019-07-08 08:00:00,2019-07-08,19.02,0,0,none
16414000,13.0,2019-07-08 09:00:00,2019-07-08,19.02,0,0,none
16937000,19.41,2019-07-08 10:00:00,2019-07-08,19.02,0,0,none
17178000,18.68,2019-07-08 11:00:00,2019-07-08,19.02,0,0,none
17437000,20.22,2019-07-08 12:00:00,2019-07-08,19.02,0,0,none
17815000,21.51,2019-07-08 13:00:00,2019-07-08,19.02,0,0,none
18149000,21.98,2019-07-08 14:00:00,2019-07-08,19.02,0,0,none
18820000,23.58,2019-07-08 15:00:00,2019-07-08,19.02,0,0,none
19493000,24.23,2019-07-08 16:00:00,2019-07-08,19.02,0,0,none
19650000,24.49,2019-07-08 17:00:00,2019-07-08,19.02,0,0,none
19408000,23.36,2019-07-08 18:00:00,2019-07-08,19.02,0,0,none
18908000,21.23,2019-07-08 19:00:00,2019-07-08,19.02,0,0,none
18417000,20.75,2019-07-08 20:00:00,2019-07-08,19.02,0,0,none
17237000,18.08,2019-07-08 21:00:00,2019-07-08,19.02,0,0,none
15581000,12.01,2019-07-08 22:00:00,2019-07-08,19.02,0,0,none
14222000,12.7,2019-07-08 23:00:00,2019-07-08,19.02,0,0,none
13434000,14.6,2019-07-09 00:00:00,2019-07-09,21.04,0,0,none
13182000,7.86,2019-07-09 01:00:00,2019-07-09,21.04,0,0,none
12920000,-2.92,2019-07-09 02:00:00,2019-07-09,21.04,0,0,none
12865000,-2.54,2019-07-09 03:00:00,2019-07-09,21.04,0,0,none
13179000,-4.08,2019-07-09 04:00:00,2019-07-09,21.04,0,0,none
13886000,0.42,2019-07-09 05:00:00,2019-07-09,21.04,0,0,none
14922000,19.29,2019-07-09 06:00:00,2019-07-09,21.04,0,0,none
15671000,17.88,2019-07-09 07:00:00,2019-07-09,21.04,0,0,none
16217000,15.39,2019-07-09 08:00:00,2019-07-09,21.04,0,0,none
16755000,20.8,2019-07-09 09:00:00,2019-07-09,21.04,0,0,none
17327000,22.96,2019-07-09 10:00:00,2019-07-09,21.04,0,0,none
17658000,22.84,2019-07-09 11:00:00,2019-07-09,21.04,0,0,none
18102000,23.2,2019-07-09 12:00:00,2019-07-09,21.04,0,0,none
18477000,23.88,2019-07-09 13:00:00,2019-07-09,21.04,0,0,none
19006000,24.39,2019-07-09 14:00:00,2019-07-09,21.04,0,0,none
19721000,23.55,2019-07-09 15:00:00,2019-07-09,21.04,0,0,none
20268000,25.32,2019-07-09 16:00:00,2019-07-09,21.04,0,0,none
20298000,25.33,2019-07-09 17:00:00,2019-07-09,21.04,0,0,none
20079000,25.11,2019-07-09 18:00:00,2019-07-09,21.04,0,0,none
19335000,25.06,2019-07-09 19:00:00,2019-07-09,21.04,0,0,none
19173000,22.94,2019-07-09 20:00:00,2019-07-09,21.04,0,0,none
17987000,22.46,2019-07-09 21:00:00,2019-07-09,21.04,0,0,none
16243000,16.97,2019-07-09 22:00:00,2019-07-09,21.04,0,0,none
14760000,12.12,2019-07-09 23:00:00,2019-07-09,21.04,0,0,none
13834000,5.75,2019-07-10 00:00:00,2019-07-10,21.88,0,0,none
13265000,4.29,2019-07-10 01:00:00,2019-07-10,21.88,0,0,none
12876000,-0.21,2019-07-10 02:00:00,2019-07-10,21.88,0,0,none
12793000,0.35,2019-07-10 03:00:00,2019-07-10,21.88,0,0,none
13231000,-0.59,2019-07-10 04:00:00,2019-07-10,21.88,0,0,none
14102000,1.37,2019-07-10 05:00:00,2019-07-10,21.88,0,0,none
15345000,21.66,2019-07-10 06:00:00,2019-07-10,21.88,0,0,none
16160000,22.78,2019-07-10 07:00:00,2019-07-10,21.88,0,0,none
16956000,22.43,2019-07-10 08:00:00,2019-07-10,21.88,0,0,none
17826000,22.55,2019-07-10 09:00:00,2019-07-10,21.88,0,0,none
18492000,23.4,2019-07-10 10:00:00,2019-07-10,21.88,0,0,none
18881000,23.76,2019-07-10 11:00:00,2019-07-10,21.88,0,0,none
19395000,25.65,2019-07-10 12:00:00,2019-07-10,21.88,0,0,none
19999000,25.68,2019-07-10 13:00:00,2019-07-10,21.88,0,0,none
20346000,25.16,2019-07-10 14:00:00,2019-07-10,21.88,0,0,none
20701000,25.05,2019-07-10 15:00:00,2019-07-10,21.88,0,0,none
21015000,37.44,2019-07-10 16:00:00,2019-07-10,21.88,0,0,none
21083000,26.71,2019-07-10 17:00:00,2019-07-10,21.88,0,0,none
20678000,25.58,2019-07-10 18:00:00,2019-07-10,21.88,0,0,none
20022000,25.15,2019-07-10 19:00:00,2019-07-10,21.88,0,0,none
20156000,28.55,2019-07-10 20:00:00,2019-07-10,21.88,0,0,none
19091000,20.99,2019-07-10 21:00:00,2019-07-10,21.88,0,0,none
17569000,19.2,2019-07-10 22:00:00,2019-07-10,21.88,0,0,none
16351000,9.53,2019-07-10 23:00:00,2019-07-10,21.88,0,0,none
15626000,16.78,2019-07-11 00:00:00,2019-07-11,21.94,0,0,none
15020000,14.35,2019-07-11 01:00:00,2019-07-11,21.94,0,0,none
14414000,4.1,2019-07-11 02:00:00,2019-07-11,21.94,0,0,none
14347000,13.61,2019-07-11 03:00:00,2019-07-11,21.94,0,0,none
14651000,13.64,2019-07-11 04:00:00,2019-07-11,21.94,0,0,none
15662000,5.52,2019-07-11 05:00:00,2019-07-11,21.94,0,0,none
17066000,16.79,2019-07-11 06:00:00,2019-07-11,21.94,0,0,none
17947000,23.15,2019-07-11 07:00:00,2019-07-11,21.94,0,0,none
18596000,26.62,2019-07-11 08:00:00,2019-07-11,21.94,0,0,none
19206000,26.7,2019-07-11 09:00:00,2019-07-11,21.94,0,0,none
19750000,26.7,2019-07-11 10:00:00,2019-07-11,21.94,0,0,none
19955000,26.66,2019-07-11 11:00:00,2019-07-11,21.94,0,0,none
20760000,26.7,2019-07-11 12:00:00,2019-07-11,21.94,0,0,none
20398000,26.39,2019-07-11 13:00:00,2019-07-11,21.94,0,0,none
20003000,24.57,2019-07-11 14:00:00,2019-07-11,21.94,0,0,none
20694000,25.61,2019-07-11 15:00:00,2019-07-11,21.94,0,0,none
20701000,25.68,2019-07-11 16:00:00,2019-07-11,21.94,0,0,none
20324000,24.73,2019-07-11 17:00:00,2019-07-11,21.94,0,0,none
19956000,22.83,2019-07-11 18:00:00,2019-07-11,21.94,0,0,none
19178000,19.01,2019-07-11 19:00:00,2019-07-11,21.94,0,0,none
18728000,21.36,2019-07-11 20:00:00,2019-07-11,21.94,0,0,none
17608000,12.84,2019-07-11 21:00:00,2019-07-11,21.94,0,0,none
16028000,2.5,2019-07-11 22:00:00,2019-07-11,21.94,0,0,none
14538000,6.93,2019-07-11 23:00:00,2019-07-11,21.94,0,0,none
13814000,2.61,2019-07-12 00:00:00,2019-07-12,20.44,0,0,none
13321000,13.33,2019-07-12 01:00:00,2019-07-12,20.44,0,0,none
13060000,8.93,2019-07-12 02:00:00,2019-07-12,20.44,0,0,none
13088000,11.89,2019-07-12 03:00:00,2019-07-12,20.44,0,0,none
13547000,8.74,2019-07-12 04:00:00,2019-07-12,20.44,0,0,none
14530000,16.86,2019-07-12 05:00:00,2019-07-12,20.44,0,0,none
15867000,21.81,2019-07-12 06:00:00,2019-07-12,20.44,0,0,none
16687000,22.14,2019-07-12 07:00:00,2019-07-12,20.44,0,0,none
16932000,24.58,2019-07-12 08:00:00,2019-07-12,20.44,0,0,none
17037000,25.81,2019-07-12 09:00:00,2019-07-12,20.44,0,0,none
17202000,24.42,2019-07-12 10:00:00,2019-07-12,20.44,0,0,none
16991000,24.58,2019-07-12 11:00:00,2019-07-12,20.44,0,0,none
17033000,24.58,2019-07-12 12:00:00,2019-07-12,20.44,0,0,none
17076000,24.58,2019-07-12 13:00:00,2019-07-12,20.44,0,0,none
17058000,20.28,2019-07-12 14:00:00,2019-07-12,20.44,0,0,none
17402000,20.55,2019-07-12 15:00:00,2019-07-12,20.44,0,0,none
17982000,24.65,2019-07-12 16:00:00,2019-07-12,20.44,0,0,none
18183000,26.12,2019-07-12 17:00:00,2019-07-12,20.44,0,0,none
18250000,31.2,2019-07-12 18:00:00,2019-07-12,20.44,0,0,none
17857000,26.04,2019-07-12 19:00:00,2019-07-12,20.44,0,0,none
17545000,27.04,2019-07-12 20:00:00,2019-07-12,20.44,0,0,none
16641000,26.17,2019-07-12 21:00:00,2019-07-12,20.44,0,0,none
15340000,29.96,2019-07-12 22:00:00,2019-07-12,20.44,0,0,none
14113000,10.22,2019-07-12 23:00:00,2019-07-12,20.44,0,0,none
13237000,8.58,2019-07-13 00:00:00,2019-07-13,22.040000000000003,0,0,none
12659000,10.82,2019-07-13 01:00:00,2019-07-13,22.040000000000003,0,0,none
12382000,0.48,2019-07-13 02:00:00,2019-07-13,22.040000000000003,0,0,none
12181000,3.38,2019-07-13 03:00:00,2019-07-13,22.040000000000003,0,0,none
12252000,0.0,2019-07-13 04:00:00,2019-07-13,22.040000000000003,0,0,none
12437000,0.0,2019-07-13 05:00:00,2019-07-13,22.040000000000003,0,0,none
13079000,-1.01,2019-07-13 06:00:00,2019-07-13,22.040000000000003,0,0,none
13996000,12.92,2019-07-13 07:00:00,2019-07-13,22.040000000000003,0,0,none
15085000,4.59,2019-07-13 08:00:00,2019-07-13,22.040000000000003,0,0,none
15842000,13.8,2019-07-13 09:00:00,2019-07-13,22.040000000000003,0,0,none
16489000,24.26,2019-07-13 10:00:00,2019-07-13,22.040000000000003,0,0,none
17082000,24.89,2019-07-13 11:00:00,2019-07-13,22.040000000000003,0,0,none
17524000,24.73,2019-07-13 12:00:00,2019-07-13,22.040000000000003,0,0,none
17911000,23.73,2019-07-13 13:00:00,2019-07-13,22.040000000000003,0,0,none
18064000,24.23,2019-07-13 14:00:00,2019-07-13,22.040000000000003,0,0,none
17921000,21.32,2019-07-13 15:00:00,2019-07-13,22.040000000000003,0,0,none
18346000,25.63,2019-07-13 16:00:00,2019-07-13,22.040000000000003,0,0,none
18645000,24.64,2019-07-13 17:00:00,2019-07-13,22.040000000000003,0,0,none
18663000,26.94,2019-07-13 18:00:00,2019-07-13,22.040000000000003,0,0,none
18244000,26.6,2019-07-13 19:00:00,2019-07-13,22.040000000000003,0,0,none
17922000,26.87,2019-07-13 20:00:00,2019-07-13,22.040000000000003,0,0,none
16894000,16.06,2019-07-13 21:00:00,2019-07-13,22.040000000000003,0,0,none
15608000,14.78,2019-07-13 22:00:00,2019-07-13,22.040000000000003,0,0,none
14317000,11.85,2019-07-13 23:00:00,2019-07-13,22.040000000000003,0,0,none
13377000,8.45,2019-07-14 00:00:00,2019-07-14,20.42,0,0,none
12712000,11.09,2019-07-14 01:00:00,2019-07-14,20.42,0,0,none
12309000,13.34,2019-07-14 02:00:00,2019-07-14,20.42,0,0,none
12147000,9.51,2019-07-14 03:00:00,2019-07-14,20.42,0,0,none
11999000,13.38,2019-07-14 04:00:00,2019-07-14,20.42,0,0,none
12004000,15.02,2019-07-14 05:00:00,2019-07-14,20.42,0,0,none
12598000,10.26,2019-07-14 06:00:00,2019-07-14,20.42,0,0,none
13519000,24.55,2019-07-14 07:00:00,2019-07-14,20.42,0,0,none
14424000,24.87,2019-07-14 08:00:00,2019-07-14,20.42,0,0,none
15077000,24.47,2019-07-14 09:00:00,2019-07-14,20.42,0,0,none
15532000,24.7,2019-07-14 10:00:00,2019-07-14,20.42,0,0,none
15798000,25.57,2019-07-14 11:00:00,2019-07-14,20.42,0,0,none
15953000,25.99,2019-07-14 12:00:00,2019-07-14,20.42,0,0,none
16149000,26.45,2019-07-14 13:00:00,2019-07-14,20.42,0,0,none
16524000,26.55,2019-07-14 14:00:00,2019-07-14,20.42,0,0,none
17216000,26.52,2019-07-14 15:00:00,2019-07-14,20.42,0,0,none
18109000,27.76,2019-07-14 16:00:00,2019-07-14,20.42,0,0,none
18487000,28.29,2019-07-14 17:00:00,2019-07-14,20.42,0,0,none
18612000,29.04,2019-07-14 18:00:00,2019-07-14,20.42,0,0,none
18049000,26.74,2019-07-14 19:00:00,2019-07-14,20.42,0,0,none
17663000,26.12,2019-07-14 20:00:00,2019-07-14,20.42,0,0,none
16751000,24.62,2019-07-14 21:00:00,2019-07-14,20.42,0,0,none
15381000,24.04,2019-07-14 22:00:00,2019-07-14,20.42,0,0,none
14207000,23.4,2019-07-14 23:00:00,2019-07-14,20.42,0,0,none
13346000,20.22,2019-07-15 00:00:00,2019-07-15,21.360000000000003,0,0,none
12792000,13.89,2019-07-15 01:00:00,2019-07-15,21.360000000000003,0,0,none
12465000,13.33,2019-07-15 02:00:00,2019-07-15,21.360000000000003,0,0,none
12387000,13.37,2019-07-15 03:00:00,2019-07-15,21.360000000000003,0,0,none
12745000,13.98,2019-07-15 04:00:00,2019-07-15,21.360000000000003,0,0,none
13542000,3.98,2019-07-15 05:00:00,2019-07-15,21.360000000000003,0,0,none
14644000,23.86,2019-07-15 06:00:00,2019-07-15,21.360000000000003,0,0,none
15663000,24.54,2019-07-15 07:00:00,2019-07-15,21.360000000000003,0,0,none
16377000,23.19,2019-07-15 08:00:00,2019-07-15,21.360000000000003,0,0,none
17140000,25.29,2019-07-15 09:00:00,2019-07-15,21.360000000000003,0,0,none
17453000,25.9,2019-07-15 10:00:00,2019-07-15,21.360000000000003,0,0,none
17689000,26.43,2019-07-15 11:00:00,2019-07-15,21.360000000000003,0,0,none
18196000,26.85,2019-07-15 12:00:00,2019-07-15,21.360000000000003,0,0,none
18515000,26.91,2019-07-15 13:00:00,2019-07-15,21.360000000000003,0,0,none
18955000,27.09,2019-07-15 14:00:00,2019-07-15,21.360000000000003,0,0,none
19727000,29.3,2019-07-15 15:00:00,2019-07-15,21.360000000000003,0,0,none
20406000,34.7,2019-07-15 16:00:00,2019-07-15,21.360000000000003,0,0,none
20193000,27.47,2019-07-15 17:00:00,2019-07-15,21.360000000000003,0,0,none
